video_title,author,comment_text,Cleaned_Comment,Sentiment
Java Tutorial: Variables and Data Types in Java Programming,@ziaurrehmankhan7420,sir iss me inheritance include hai?,sir iss me inheritance include hai,neutral
Java Tutorial: Variables and Data Types in Java Programming,@adityamathur7983,great sir!! really like your course,great sir really like your course,positive
Java Tutorial: Variables and Data Types in Java Programming,@gauravraj4983,amazing data type,amazing data type,positive
Java Tutorial: Variables and Data Types in Java Programming,@GamersTAB,-2^n/2 to 2^n/2-1,2n2 to 2n21,neutral
Java Tutorial: Variables and Data Types in Java Programming,@manav5949,amazing work,amazing work,positive
Java Tutorial: Variables and Data Types in Java Programming,@entrepreneuredge17,amazing ..,amazing,positive
Java Tutorial: Variables and Data Types in Java Programming,@rajkamalsingh4036,Nice...,Nice,positive
Java Tutorial: Variables and Data Types in Java Programming,@mokhtarshahjahan6667,Amezing java course,Amezing java course,neutral
Java Tutorial: Variables and Data Types in Java Programming,@atvoriginals,-(2^2n) &lt;= Bite range for n bytes&lt;= ((2^2n)-1),22n lt Bite range for n byteslt 22n1,neutral
Java Tutorial: Variables and Data Types in Java Programming,@teonion4884,Literally amazing Java course <br>Very informative very amazing 👍🙋,Literally amazing Java course Very informative very amazing,positive
Java Tutorial: Variables and Data Types in Java Programming,@repentingmuslim7018,NICE Java Tutorial iwas searching for best teacher like harry sir,NICE Java Tutorial iwas searching for best teacher like harry sir,positive
Java Tutorial: Variables and Data Types in Java Programming,@PriyanshuKumar-sc7we,"IDE is dcoder <br>Using c language technique<br><br>import java.util.*;<br><br> // Compiler version JDK 11.0.2<br><br> class Dcoder<br> {<br>   public static void main(String args[])<br>   { <br>    System.out.println(&quot;Hello, Dcoder!&quot;);<br>    int num1 = 34;<br>    int num2 = 45;<br>    int num3 = 35;<br>    System.out.println(num1 + num2 + num3);<br>   }<br> }",IDE is dcoder Using c language techniqueimport javautil Compiler version JDK 1102 class Dcoder public static void mainString args SystemoutprintlnquotHello Dcoderquot int num1 34 int num2 45 int num3 35 Systemoutprintlnnum1 num2 num3,positive
Java Tutorial: Variables and Data Types in Java Programming,@suryatiwari8637,if a data type takes n bytes then its value ranges from { -(2^(8*n)/2)) to (2^(8*n)/2)-1 }....Thanks a lot Harry Bhaiya.....amazing vedeo...please upload the full course of java...This is very much helpful for beginners...👍🙌,if a data type takes n bytes then its value ranges from 28n2 to 28n21 Thanks a lot Harry Bhaiyaamazing vedeoplease upload the full course of javaThis is very much helpful for beginners,positive
Java Tutorial: Variables and Data Types in Java Programming,@pawankulariya4313,For n data types<br>Value:-<br>-2^(n)/2 to 2^(n-1) - 1,For n data typesValue2n2 to 2n1 1,neutral
Java Tutorial: Variables and Data Types in Java Programming,@ujwalyadavilli5866,amazing java course,amazing java course,positive
Java Tutorial: Variables and Data Types in Java Programming,@shaminashaikh2216,-(2^(n-1)) to (2^(n-1))-1<br>Here n is for number of bits And 1 byte = 8 bits,2n1 to 2n11Here n is for number of bits And 1 byte 8 bits,neutral
Java Tutorial: Variables and Data Types in Java Programming,@Whitehackhacker517,Amazing java course .,Amazing java course,positive
Java Tutorial: Variables and Data Types in Java Programming,@sakalyamitra7778,"At <a href=""https://www.youtube.com/watch?v=X0zdAG7gfgs&amp;t=1088"">18:08</a><br>Generalised formula <br>If n bytes<br>Value ranges from<br><br>-(2^8n)/2 to (2^8n)/2 - 1",At 1808Generalised formula If n bytesValue ranges from28n2 to 28n2 1,neutral
Java Tutorial: Variables and Data Types in Java Programming,@jaspalrana5716,thank you bro for your effort,thank you bro for your effort,neutral
Java Tutorial: Variables and Data Types in Java Programming,@sukumarmondal4260,I cant understand byte!😪😪😪,I cant understand byte,neutral
Java Tutorial: Variables and Data Types in Java Programming,@krishnamaurya870,-2^(8*n)/2  to  (2^(8*n)/2)-1,28n2 to 28n21,neutral
Java Tutorial: Variables and Data Types in Java Programming,@heer18shah,Amazing👍 👌,Amazing,positive
Java Tutorial: Variables and Data Types in Java Programming,@vishnukantshukla8998,[-(2^8n)/2 to (2^8n)/2 ] -1,28n2 to 28n2 1,neutral
Java Tutorial: Variables and Data Types in Java Programming,@dv64bit,-[2^(n*2)]/2 to [[2^(n*2)]/2]-1,2n22 to 2n221,neutral
Java Tutorial: Variables and Data Types in Java Programming,@sukumarmondal4260,Amazing java course!!,Amazing java course,positive
Java Tutorial: Variables and Data Types in Java Programming,@lokeshlanjewar208,Amazing Java course,Amazing Java course,positive
Java Tutorial: Variables and Data Types in Java Programming,@shaileshbhargav7828,Best teacher♥♥♥,Best teacher,positive
Java Tutorial: Variables and Data Types in Java Programming,@kusumlatagupta1993,Takes n bytes.<br>Value ranges from  -(2^8n)/2 to (2^8n)/2 -1,Takes n bytesValue ranges from 28n2 to 28n2 1,neutral
Java Tutorial: Variables and Data Types in Java Programming,@jamalqureshi3372,Sir notes download nhi hore,Sir notes download nhi hore,neutral
Java Tutorial: Variables and Data Types in Java Programming,@SachinGupta-mc8kk,Amazing java tutorial Sir❤️❤️,Amazing java tutorial Sir,positive
Java Tutorial: Variables and Data Types in Java Programming,@saicharan7571,bro please java setup in vscode 🙏🙏 i trust u. you will make a video,bro please java setup in vscode i trust u you will make a video,neutral
Java Tutorial: Variables and Data Types in Java Programming,@vishnukantshukla8998,amazing java code,amazing java code,positive
Java Tutorial: Variables and Data Types in Java Programming,@tushargarg9161,Hi brother !!<br>Really hardworking!!<br><br>Thnku for teaching us <br>And required answer to your question was <br><br>- (2 ⁸n / 2) to ( 2 ⁸n / 2 - 1 ),Hi brother Really hardworkingThnku for teaching us And required answer to your question was 2 n 2 to 2 n 2 1,positive
Java Tutorial: Variables and Data Types in Java Programming,@sachinnn9545,Best On Youtube,Best On Youtube,positive
Java Tutorial: Variables and Data Types in Java Programming,@rahulsyt_,Sir aap itna Please matt kiya karo. Jinhe padhna hoga wo khud hi download zaroor karege. Huge Respect for you Sir !❤❤,Sir aap itna Please matt kiya karo Jinhe padhna hoga wo khud hi download zaroor karege Huge Respect for you Sir,positive
Java Tutorial: Variables and Data Types in Java Programming,@haiderusman3011,AMAZNING JAVA,AMAZNING JAVA,neutral
Java Tutorial: Variables and Data Types in Java Programming,@HIMANSHURAJAWATMCA,Amazing java course,Amazing java course,positive
Java Tutorial: Variables and Data Types in Java Programming,@ShivaniSeth-rk7wz,Harry you are great <br>I already learn java but phr se kar rhi hu,Harry you are great I already learn java but phr se kar rhi hu,positive
Java Tutorial: Variables and Data Types in Java Programming,@ShivaniSeth-rk7wz,Amazing,Amazing,positive
Java Tutorial: Variables and Data Types in Java Programming,@karishmakaushik2823,"sir i want to learn my sql!!!!!!!!!!!!!!!!!plss apse hi pdhna ,,,,plss mssg dekhe",sir i want to learn my sqlplss apse hi pdhna plss mssg dekhe,neutral
Java Tutorial: Variables and Data Types in Java Programming,@sayalirane8665,your videos are really amazing and its help me to learn java easily ....thank u harry sir,your videos are really amazing and its help me to learn java easily thank u harry sir,positive
Java Tutorial: Variables and Data Types in Java Programming,@shyamalmulani6330,(2^8n)/2 to  ((2^8n)/2 )-1,28n2 to 28n2 1,neutral
Java Tutorial: Variables and Data Types in Java Programming,@truptimayeemishra7954,-(2^8n)/2 to ((2^8n) /2) -1,28n2 to 28n 2 1,neutral
Java Tutorial: Variables and Data Types in Java Programming,@jayvantgavhane4213,Superb,Superb,positive
Java Tutorial: Variables and Data Types in Java Programming,@jayvantgavhane4213,Amazing java course,Amazing java course,positive
Java Tutorial: Variables and Data Types in Java Programming,@damansingh7937,sir you are the God of the programing,sir you are the God of the programing,neutral
Java Tutorial: Variables and Data Types in Java Programming,@muhammadyaseen6,AMAZAING JAVA COURSE,AMAZAING JAVA COURSE,neutral
Java Tutorial: Variables and Data Types in Java Programming,@tarunyadav6480,Amazing zava code s,Amazing zava code s,positive
Java Tutorial: Variables and Data Types in Java Programming,@muhammadyaseen6,AMAZING JAVA CODE,AMAZING JAVA CODE,positive
Java Tutorial: Variables and Data Types in Java Programming,@uprooted116,-{2^(8n)}/2 to [{2^(8n)}-1],28n2 to 28n1,neutral
Java Tutorial: Variables and Data Types in Java Programming,@cybervilain8653,the data range of n is: -(2^8*(n-1)) to (2^8*(n-1)) -1,the data range of n is 28n1 to 28n1 1,neutral
Java Tutorial: Variables and Data Types in Java Programming,@shubhradasgupta691,Amazing Java Course,Amazing Java Course,positive
Java Tutorial: Variables and Data Types in Java Programming,@viplawkumaraniket7526,"अच्छा सा नाम चुन लो एक HARRY❤️ जैसा 😅 <a href=""https://www.youtube.com/watch?v=X0zdAG7gfgs&amp;t=672"">11:12</a>",HARRY 1112,neutral
Java Tutorial: Variables and Data Types in Java Programming,@viplawkumaraniket7526,You deserve 1 trillion subscribers.,You deserve 1 trillion subscribers,neutral
Java Tutorial: Variables and Data Types in Java Programming,@monikachauhan1489,Amazing java course,Amazing java course,positive
Java Tutorial: Variables and Data Types in Java Programming,@rawalgaminglive,Super explaining bro,Super explaining bro,positive
Java Tutorial: Variables and Data Types in Java Programming,@yemurathore5796,Thank you 😊,Thank you,neutral
Java Tutorial: Variables and Data Types in Java Programming,@yemurathore5796,Amazing Java course,Amazing Java course,positive
Java Tutorial: Variables and Data Types in Java Programming,@alfatechie4597,Thank you so much sir for this course.  This course is so much important for us.  We can not afford payable course.  Again thanks,Thank you so much sir for this course This course is so much important for us We can not afford payable course Again thanks,positive
Java Tutorial: Variables and Data Types in Java Programming,@sandeep_mistry,Bhai apka QnA vdo kab ayega?<br>Sab log bhai ko request karte h. QnA k liye,Bhai apka QnA vdo kab ayegaSab log bhai ko request karte h QnA k liye,neutral
Java Tutorial: Variables and Data Types in Java Programming,@sandeep_mistry,Bhai video quality has been improved alot with lots of diagrams and animations. You are great.,Bhai video quality has been improved alot with lots of diagrams and animations You are great,positive
Java Tutorial: Variables and Data Types in Java Programming,@hitugaming1497,Guy please share all the functions of java with example,Guy please share all the functions of java with example,neutral
Java Tutorial: Variables and Data Types in Java Programming,@hitugaming1497,Amazing video guy 👍👍,Amazing video guy,positive
Java Tutorial: Variables and Data Types in Java Programming,@Dxiag123,You are amazing.....bro,You are amazingbro,neutral
Java Tutorial: Variables and Data Types in Java Programming,@aryasingh2720,-2pow(n-1) to 2pow(n-1)-1,2pown1 to 2pown11,neutral
Java Tutorial: Variables and Data Types in Java Programming,@pratikbansode6119,amazing java course,amazing java course,positive
Java Tutorial: Variables and Data Types in Java Programming,@AadeshKarira,-(2^(n*8))/2 to (2^(n*8))/2-1,2n82 to 2n821,neutral
Java Tutorial: Variables and Data Types in Java Programming,@dnyaneshingle3315,Thanku Harry bhai,Thanku Harry bhai,neutral
Java Tutorial: Variables and Data Types in Java Programming,@msohailrana26,Amazing Teaching,Amazing Teaching,positive
Java Tutorial: Variables and Data Types in Java Programming,@msohailrana26,Useful,Useful,positive
Java Tutorial: Variables and Data Types in Java Programming,@dikshantsharma3038,-2^8n-1 to2^8n/2  -1,28n1 to28n2 1,neutral
Java Tutorial: Variables and Data Types in Java Programming,@hinaparveen7510,2^n*8/2 to 2^n*8/2-1,2n82 to 2n821,neutral
Java Tutorial: Variables and Data Types in Java Programming,@Lazzy_Crazy,amazing java course,amazing java course,positive
Java Tutorial: Variables and Data Types in Java Programming,@uchihasasuke90,Amazing java course,Amazing java course,positive
Java Tutorial: Variables and Data Types in Java Programming,@anamikajha8927,Why fear when &quot;Harry Bhiya&quot; is here......,Why fear when quotHarry Bhiyaquot is here,neutral
Java Tutorial: Variables and Data Types in Java Programming,@viharbhatt9793,&quot;Amazing Java Course&quot;,quotAmazing Java Coursequot,neutral
Java Tutorial: Variables and Data Types in Java Programming,@ashwinigupta786,Amaging Java Programming,Amaging Java Programming,neutral
Java Tutorial: Variables and Data Types in Java Programming,@arundhatimaity8278,-(2^8n)/2 to (2^8n)/2-1,28n2 to 28n21,neutral
Java Tutorial: Variables and Data Types in Java Programming,@mdjubayer7212,Herry vai app sab kuch bhoat simple karke bata taaa hoo...maja ata hai..abb<br>Lag raha hai main java shik paunga....baki Sab logo ka YouTube video dhak karrr kuch nahi samaj main ata...main abb java kay shat shat..herry vai kaa website developed course vhi dhak raha huuu...herry vai sabkuch simple karke bata tai hai...,Herry vai app sab kuch bhoat simple karke bata taaa hoomaja ata haiabbLag raha hai main java shik paungabaki Sab logo ka YouTube video dhak karrr kuch nahi samaj main atamain abb java kay shat shatherry vai kaa website developed course vhi dhak raha huuuherry vai sabkuch simple karke bata tai hai,positive
